"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-05-13","95.6","-1.39","5.13","Woo, Bryan",678391,693433,,"swinging_strike",,,,,6,"Jorbit Vivas strikes out on a foul tip.","R","L","R","SEA","NYY","S",,,1,1,2025,"-0.52","1.3","0.31","2.47",,,,1,6,"Top",,,,,,,5.655894733438206,-139.07502409842627,-4.29261351653491,-8.05671078483642,33.38863681470989,-14.606727347507544,"3.41","1.57",,,,"95.7",2082,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54",,,,,,,,38,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",222,"0","-0.061","72.1","7.4",,"0.061",,1,-1,"0.703","0.297",25,24,25,24,2,1,6,2,5,1,"1.21","0.52","-0.52","24.9",-3.6278342449647494,9.754417342829136,34.490456162979015,32.06807064893748,18.30569738061289
"FF","2025-05-13","94.5","-1.3","5.13","Woo, Bryan",678391,693433,,"ball",,,,,11,"Jorbit Vivas strikes out on a foul tip.","R","L","R","SEA","NYY","B",,,0,1,2025,"-0.55","1.23","-0.26","4.11",,,,1,6,"Top",,,,,,,3.941389358893411,-137.50429135942164,0.3248940869851362,-7.8469950732914455,32.713944050044006,-17.016112307226102,"3.46","1.71",,,,"94.2",2029,"6.3",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.25",,,,,,,,38,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",222,"0","0.024",,,,"-0.024",,1,-1,"0.703","0.297",25,24,25,24,2,1,6,2,5,1,"1.34","0.55","-0.55","26.2",,,,,
"FF","2025-05-13","95.1","-1.48","5.06","Woo, Bryan",678391,693433,,"foul",,,,,5,"Jorbit Vivas strikes out on a foul tip.","R","L","R","SEA","NYY","S",,,0,0,2025,"-0.75","1.32","0.02","2.5",,,,1,6,"Top",,,,,,,5.659551029989762,-138.28823871967677,-4.014106387026667,-10.927519315779627,32.873747028533174,-14.51545758459381,"3.41","1.57",45,"90.9",-1,"95.2",2178,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.97",,,,,,,,38,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",227,"0","-0.037","65.8","6.0",,"0.037","90.9",1,-1,"0.703","0.297",25,24,25,24,2,1,6,2,5,1,"1.21","0.75","-0.75","29.0",-18.791692327326103,38.39102397488977,35.38251070636885,34.60919880439254,6.9246962120341164
"CH","2025-05-13","91.9","-1.31","5.09","Woo, Bryan",672724,693433,"field_out","hit_into_play",,,,,5,"Oswald Peraza flies out sharply to center fielder Julio Rodríguez.","R","R","R","SEA","NYY","X",8,"fly_ball",0,0,2025,"-1.54","0.41","-0.16","2.56",,,,0,6,"Top",106.25,42.31,,,,,6.279656633743125,-133.68579556606014,-1.389249847738721,-19.818239837890484,30.464973002046996,-27.238845115754184,"3.27","1.49",389,"104.3",33,"91.9",2209,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.06",0.731,1.449,"0",1,0,0,6,37,1,"Changeup",1,0,0,1,0,1,0,1,"Standard","Standard",223,"0.036","-0.254","74.5","7.7",2.848,"0.254","104.3",1,-1,"0.667","0.333",25,25,25,25,2,1,6,1,5,3,"2.31","1.54","1.54","22.7",5.022608475805797,-2.4024522852126764,24.657015309700917,38.68494209768167,31.48843311052517
"FF","2025-05-13","95.4","-1.33","5.01","Woo, Bryan",691176,693433,"strikeout","swinging_strike",,,,,1,"Jasson Domínguez strikes out swinging.","R","L","R","SEA","NYY","S",2,,2,2,2025,"-0.93","1.19","-0.79","3.46",,,,2,5,"Top",,,,,,,3.5233877741882496,-138.9188511736933,-1.0980419952836367,-12.85458647948489,34.07982974141231,-16.790487462800094,"3.46","1.62",,,,"95.3",2112,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.11",,0,"0",1,0,0,,32,6,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shade","Standard",232,"0.014","-0.219","71.3","6.6",,"0.219",,1,-1,"0.699","0.301",25,22,25,22,2,1,6,2,5,1,"1.33","0.93","-0.93","21.8",-7.148898062932987,26.218468259727903,25.005209261499203,40.698607777311985,10.56706412467842
"SL","2025-05-13","87.5","-1.31","5.09","Woo, Bryan",691176,693433,,"ball",,,,,14,"Jasson Domínguez strikes out swinging.","R","L","R","SEA","NYY","B",,,1,2,2025,"0.21","0.06","0.13","0.75",,,,2,5,"Top",,,,,,,3.0623960768155123,-127.47647616158447,-4.520359171059874,1.6580558117502644,25.876229441429995,-30.799972094047536,"3.52","1.67",,,,"88.4",2108,"6.8",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.72",,,,,,,,32,5,"Slider",1,0,0,1,0,1,0,1,"Infield shade","Standard",197,"0","0.039",,,,"-0.039",,1,-1,"0.699","0.301",25,22,25,22,2,1,6,2,5,1,"2.91","-0.21","0.21","31.7",,,,,
"CH","2025-05-13","90","-1.34","4.95","Woo, Bryan",691176,693433,,"foul",,,,,8,"Jasson Domínguez strikes out swinging.","R","L","R","SEA","NYY","S",,,1,2,2025,"-1.27","0.29","0","1.98",,,,2,5,"Top",,,,,,,6.050609651142833,-130.93791794182027,-2.005208686285468,-15.902198588822671,28.005432129749057,-28.672732208502985,"3.46","1.62",10,"89",-11,"90.6",1687,"6.7",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.83",,,,,,,,32,4,"Changeup",1,0,0,1,0,1,0,1,"Infield shade","Standard",228,"0","0","79.1","8.3",,"0","89.0",1,-1,"0.699","0.301",25,22,25,22,2,1,6,2,5,1,"2.53","1.27","-1.27","21.9",12.270516496012744,-17.43797654014432,32.075933077794936,30.94286101687789,41.94145899976271
"FF","2025-05-13","95.6","-1.34","5.03","Woo, Bryan",691176,693433,,"swinging_strike",,,,,2,"Jasson Domínguez strikes out swinging.","R","L","R","SEA","NYY","S",,,1,1,2025,"-0.85","1.17","-0.24","3.55",,,,2,5,"Top",,,,,,,4.824298112669231,-139.23735313485867,-0.9196085808329508,-12.157816070436171,31.724364116889582,-16.993511150069995,"3.46","1.62",,,,"95.8",2198,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.1",,,,,,,,32,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",229,"0","-0.064","73.8","6.3",,"0.064",,1,-1,"0.699","0.301",25,22,25,22,2,1,6,2,5,1,"1.32","0.85","-0.85","23.9",-5.080142229530374,18.990368698108487,22.561998262905337,34.692636619601785,18.598607398196396
"ST","2025-05-13","85.1","-1.35","5.08","Woo, Bryan",691176,693433,,"ball",,,,,14,"Jasson Domínguez strikes out swinging.","R","L","R","SEA","NYY","B",,,0,1,2025,"1.14","0.41","0.26","1.11",,,,2,5,"Top",,,,,,,1.50553604849179,-124.00178217536933,-3.8609074062520095,11.421558798112413,24.63561670203528,-27.42073626669267,"3.46","1.74",,,,"85.8",2421,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.87",,,,,,,,32,2,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",61,"0","0.029",,,,"-0.029",,1,-1,"0.699","0.301",25,22,25,22,2,1,6,2,5,1,"2.73","-1.14","1.14","28.2",,,,,
"FF","2025-05-13","95.8","-1.35","4.99","Woo, Bryan",691176,693433,,"foul",,,,,6,"Jasson Domínguez strikes out swinging.","R","L","R","SEA","NYY","S",,,0,0,2025,"-0.94","1.15","0.29","2.72",,,,2,5,"Top",,,,,,,6.493237584122613,-139.32884886810263,-2.942223454665731,-13.749526317003301,33.39918497131649,-16.817480642392272,"3.46","1.62",,,,"95.9",2281,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.95",,,,,,,,32,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",224,"0","-0.041","74.4","7.3",,"0.041",,1,-1,"0.699","0.301",25,22,25,22,2,1,6,2,5,1,"1.35","0.94","-0.94","25.2",-2.178490386385888,-1.6911872895184352,35.957783194049156,27.916487493676534,23.41160267764687
"FF","2025-05-13","96.1","-1.27","5.16","Woo, Bryan",683011,693433,"field_out","hit_into_play",,,,,2,"Anthony Volpe lines out to center fielder Julio Rodríguez.","R","R","R","SEA","NYY","X",8,"line_drive",2,2,2025,"-0.94","1.21","0.04","3.3",,,,1,5,"Top",149.34,56.3,,,,,5.648153476742757,-139.77339784727008,-2.042172954574249,-13.646865525319615,33.18081665407472,-16.102336458726207,"3.39","1.56",358,"98.2",22,"96.2",2294,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.99",0.351,0.447,"0",1,0,0,5,31,5,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",223,"0.023","-0.225","73.2","6.4",0.724,"0.225","98.2",1,-1,"0.676","0.324",25,24,25,24,2,1,6,1,5,1,"1.27","0.94","0.94","29.2",12.063745588507219,7.481218142869265,21.340234314346784,36.84169689684182,24.111182203843306
"SI","2025-05-13","96","-1.36","5.06","Woo, Bryan",683011,693433,,"foul",,,,,5,"Anthony Volpe lines out to center fielder Julio Rodríguez.","R","R","R","SEA","NYY","S",,,2,1,2025,"-1.29","0.62","0.11","2.53",,,,1,5,"Top",,,,,,,6.854451766493297,-139.59343722835757,-2.458821623379074,-18.501773701454667,35.13867343785746,-23.690901905093625,"3.39","1.56",217,"76.7",50,"95.9",2343,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.98",,,,,,,,31,4,"Sinker",1,0,0,1,0,1,0,1,"Standard","Standard",220,"0","-0.078","73.7","7.1",,"0.078","88.0",1,-1,"0.676","0.324",25,24,25,24,2,1,6,1,5,1,"1.88","1.29","1.29","25.3",1.018085914993818,13.163656726248616,29.175578897095924,39.29110547073867,15.393242570614412
"ST","2025-05-13","83.5","-1.25","5.16","Woo, Bryan",683011,693433,,"ball",,,,,14,"Anthony Volpe lines out to center fielder Julio Rodríguez.","R","R","R","SEA","NYY","B",,,1,1,2025,"0.93","0.12","1.24","1.3",,,,1,5,"Top",,,,,,,3.891484613947774,-121.40762353362568,-2.5302870189490383,8.126936053909796,29.357821291905932,-30.684287384442605,"3.39","1.56",,,,"83",2476,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.98",,,,,,,,31,3,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",57,"0","0.059",,,,"-0.059",,1,-1,"0.676","0.324",25,24,25,24,2,1,6,1,5,1,"3.22","-0.93","-0.93","27.4",,,,,
"FF","2025-05-13","96.5","-1.23","5.26","Woo, Bryan",683011,693433,,"swinging_strike",,,,,2,"Anthony Volpe lines out to center fielder Julio Rodríguez.","R","R","R","SEA","NYY","S",,,1,0,2025,"-0.82","1.26","0.23","3.41",,,,1,5,"Top",,,,,,,5.748910536886076,-140.3394655884315,-2.1285992116082535,-12.156355839945839,37.21939692182888,-15.455454142823383,"3.39","1.56",,,,"96",2306,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.08",,,,,,,,31,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",224,"0","-0.051","75.5","6.6",,"0.051",,1,-1,"0.676","0.324",25,24,25,24,2,1,6,1,5,1,"1.23","0.82","0.82","27.9",10.437251551979262,12.117225674009934,21.716854599232573,41.007330810137915,17.866126146131254
"FF","2025-05-13","94.5","-1.3","5.13","Woo, Bryan",683011,693433,,"ball",,,,,12,"Anthony Volpe lines out to center fielder Julio Rodríguez.","R","R","R","SEA","NYY","B",,,0,0,2025,"-0.56","1.38","1.08","2.76",,,,1,5,"Top",,,,,,,7.474646609491397,-137.27154159693217,-3.472676481994491,-8.898828882450877,35.12455213308187,-14.247673534875693,"3.39","1.57",,,,"94.1",2229,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.97",,,,,,,,31,1,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",222,"0","0.039",,,,"-0.039",,1,-1,"0.676","0.324",25,24,25,24,2,1,6,1,5,1,"1.21","0.56","0.56","32.2",,,,,
"FF","2025-05-13","95.4","-1.36","5.07","Woo, Bryan",669224,693433,"field_out","hit_into_play",,,,,1,"Austin Wells grounds out, second baseman Dylan Moore to first baseman Donovan Solano.","R","L","R","SEA","NYY","X",4,"ground_ball",1,1,2025,"-0.78","1.22","-0.32","3.22",,,,0,5,"Top",139.85,148.54,,,,,4.506799944489906,-138.89916217209588,-1.9615261926801253,-11.162158441797422,32.46092626785005,-16.218312403567605,"3.43","1.54",9,"98.1",-19,"95.6",2189,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.03",0.171,0.149,"0",1,0,0,2,30,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",227,"0.032","-0.243","80.5","6.5",0.192,"0.243","98.1",1,-1,"0.644","0.356",25,25,25,26,2,1,6,1,5,1,"1.29","0.78","-0.78","23.5",2.0999068526066034,11.979458746877755,23.285817595678264,36.91039334473554,24.89236770698254
"FF","2025-05-13","94.4","-1.33","5.09","Woo, Bryan",669224,693433,,"ball",,,,,11,"Austin Wells grounds out, second baseman Dylan Moore to first baseman Donovan Solano.","R","L","R","SEA","NYY","B",,,0,1,2025,"-0.77","1.24","-0.76","4.41",,,,0,5,"Top",,,,,,,3.2198459958772556,-137.4836376040344,1.1796611282177767,-10.491274115696356,30.739528525172634,-16.996387589706007,"3.43","1.51",,,,"94.6",2171,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.1",,,,,,,,30,2,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard",227,"0","0.025",,,,"-0.025",,1,-1,"0.644","0.356",25,25,25,26,2,1,6,1,5,1,"1.32","0.77","-0.77","23.6",,,,,
"ST","2025-05-13","80.4","-1.47","5.17","Woo, Bryan",669224,693433,,"foul",,,,,6,"Austin Wells grounds out, second baseman Dylan Moore to first baseman Donovan Solano.","R","L","R","SEA","NYY","S",,,0,0,2025,"1.52","0.11","0.43","2.58",,,,0,5,"Top",,,,,,,1.340017471158022,-117.18831633646407,0.7052945908105452,13.737417314222082,22.01298681394,-31.527839546950734,"3.43","1.54",201,"64.7",50,"80.8",2298,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.03",,,,,,,,30,1,"Sweeper",1,0,0,1,0,1,0,1,"Standard","Standard",57,"0","-0.037","77.4","8.0",,"0.037","88.0",1,-1,"0.644","0.356",25,25,25,26,2,1,6,1,5,1,"3.41","-1.52","1.52","32.6",18.37257613727893,-14.272844991872851,32.11748964707124,28.19150046557722,36.61476299083007
"SI","2025-05-13","95.9","-1.35","5.03","Woo, Bryan",502671,693433,"field_out","hit_into_play",,,,,4,"Paul Goldschmidt lines out sharply to shortstop J.P. Crawford.","R","R","R","SEA","NYY","X",6,"line_drive",0,0,2025,"-1.46","0.47","-0.42","2.65",,,,2,4,"Top",102.69,130.32,,,,,5.791667061530029,-139.57139542031413,-1.7262717393057985,-20.371055305770547,32.55887700499416,-25.823143987086098,"3.51","1.57",185,"100.9",10,"96.3",2246,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.92",0.777,0.737,"0",1,0,0,4,23,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",228,"0.013","-0.256","72.0","7.7",0.911,"0.256","100.9",0,0,"0.546","0.454",25,37,25,38,2,1,6,1,5,1,"2.01","1.46","1.46","25.3",11.365742035316382,2.0726990229429547,30.942580790846865,39.455261578478314,21.13689528091126
"FF","2025-05-13","95.2","-1.39","5.12","Woo, Bryan",641355,693433,"strikeout","foul_tip",,,,,11,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","S",2,,3,2,2025,"-0.67","1.33","-0.66","4.41",,,,1,4,"Top",,,,,,,3.460618200872687,-138.66021397069346,0.8013428754442768,-9.479764107307313,32.14793720964767,-15.533816651699553,"3.86","1.82",,,,"95.6",2250,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.96",,0,"0",1,0,0,,22,7,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",219,"0.019","-0.332","66.4","6.6",,"0.332",,0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"1.19","0.67","-0.67","29.4",5.029076735182414,11.769347101771366,14.354989041531685,37.71950799333154,18.740391715957603
"FF","2025-05-13","96.4","-1.41","5.06","Woo, Bryan",641355,693433,,"foul",,,,,5,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","S",,,3,2,2025,"-0.81","1.16","-0.2","2.69",,,,1,4,"Top",,,,,,,5.110837695886576,-140.3421481143831,-3.3690635835241274,-11.917544213622241,33.25526958349311,-16.367355326090152,"3.86","1.82",238,"74.2",34,"96.9",2232,"6.7",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.84",,,,,,,,22,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"0","0","70.5","7.4",,"0","88.0",0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"1.3","0.81","-0.81","26.5",3.7051150277871354,3.7111163247866186,35.48529340964438,32.66084347214152,22.45504361950352
"FF","2025-05-13","96.3","-1.35","5.05","Woo, Bryan",641355,693433,,"called_strike",,,,,4,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","S",,,3,1,2025,"-0.73","1.25","-0.79","2.71",,,,1,4,"Top",,,,,,,3.1809847205647777,-140.16441040626952,-3.449555070418687,-10.392528440311146,35.20723490882851,-15.201345405731802,"3.86","1.85",,,,"96.4",2160,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.89",,,,,,,,22,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0","-0.092",,,,"0.092",,0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"1.23","0.73","-0.73","27.6",,,,,
"FF","2025-05-13","95.4","-1.53","5.04","Woo, Bryan",641355,693433,,"ball",,,,,11,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","B",,,2,1,2025,"-0.79","1.19","-1.17","4.55",,,,1,4,"Top",,,,,,,2.7154800808147557,-138.98085470230166,1.6822083609404164,-10.834959530055297,31.56454625706942,-17.42618470384445,"3.86","1.76",,,,"95.8",2180,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.01",,,,,,,,22,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0","0.122",,,,"-0.122",,0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"1.32","0.79","-0.79","24.1",,,,,
"FF","2025-05-13","94.8","-1.39","5.04","Woo, Bryan",641355,693433,,"swinging_strike",,,,,2,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","S",,,2,0,2025,"-0.67","1.21","0.11","3.62",,,,1,4,"Top",,,,,,,5.446300314798167,-138.03591302313515,-0.7835380340133828,-9.819341678819239,30.489572354310376,-16.679174821272973,"3.86","1.82",,,,"95.1",2145,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.08",,,,,,,,22,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",228,"0","-0.065","70.4","7.2",,"0.065",,0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"1.32","0.67","-0.67","28.6",14.64755358447707,0.012362882721345331,26.813599299909644,29.343909466803623,25.85000438928033
"SL","2025-05-13","87.7","-1.38","5.08","Woo, Bryan",641355,693433,,"ball",,,,,1,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","B",,,1,0,2025,"0.26","0.2","-0.5","3.62",,,,1,4,"Top",,,,,,,1.6045812926918974,-127.76723570692569,2.0889891729867127,2.5380215514312328,23.33680822400467,-30.51701275226722,"3.92","1.79",,,,"88.4",2245,"6.4",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.06",,,,,,,,22,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0","0.072",,,,"-0.072",,0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"2.73","-0.26","0.26","25.4",,,,,
"ST","2025-05-13","83.8","-1.48","4.93","Woo, Bryan",641355,693433,,"ball",,,,,14,"Cody Bellinger strikes out on a foul tip.","R","L","R","SEA","NYY","B",,,0,0,2025,"1.32","0.14","1.28","0.44",,,,1,4,"Top",,,,,,,3.797350164355226,-121.95283971649921,-4.197606788990495,12.261797896866542,25.9668121853122,-30.158595008763445,"3.81","1.71",,,,"84.1",2458,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.85",,,,,,,,22,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",51,"0","0.039",,,,"-0.039",,0,0,"0.527","0.473",25,29,25,30,2,1,6,1,5,1,"3.13","-1.32","1.32","25.7",,,,,
"ST","2025-05-13","87.1","-1.27","4.93","Woo, Bryan",592450,693433,"strikeout","swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","SEA","NYY","S",2,,2,2,2025,"0.72","0.57","1.98","2.02",,,,0,4,"Top",,,,,,,6.355594693410903,-126.77428541069789,-1.9588806338651052,6.40584661547574,27.274053741960067,-25.90118343585101,"4","1.83",,,,"87.6",2460,"6.7",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.79",,0,"0",1,0,0,,21,5,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",60,"0.027","-0.227","70.6","8.7",,"0.227",,0,0,"0.5","0.5",25,33,25,33,2,1,6,1,5,1,"2.45","-0.72","-0.72","24.7",21.867775704504673,-14.641267517485419,35.17351225766741,63.297043476596386,41.21015168715515
"FF","2025-05-13","97","-1.26","5.06","Woo, Bryan",592450,693433,,"swinging_strike",,,,,1,"Aaron Judge strikes out swinging.","R","R","R","SEA","NYY","S",,,2,1,2025,"-0.74","1.42","-0.43","3.44",,,,0,4,"Top",,,,,,,3.9322896184286273,-141.1379347141063,-1.9599256638341442,-10.762143903696126,36.80738194657385,-13.177812990084838,"4","1.83",,,,"96.8",2291,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.97",,,,,,,,21,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",225,"0","-0.069","74.4","7.5",,"0.069",,0,0,"0.5","0.5",25,33,25,33,2,1,6,1,5,1,"1.04","0.74","0.74","26.2",12.790499461878241,-3.2890231313814797,38.82962886049657,35.649934631567774,26.46213168069213
"ST","2025-05-13","84.8","-1.32","4.83","Woo, Bryan",592450,693433,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","SEA","NYY","B",,,1,1,2025,"1.37","0.22","1.68","2.14",,,,0,4,"Top",,,,,,,4.296923727861933,-123.38960632916981,-0.31987348196978693,12.954037467965719,27.370679832316597,-30.13392955975312,"4","1.9",,,,"84.8",2486,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.93",,,,,,,,21,3,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",60,"0","0.053",,,,"-0.053",,0,0,"0.5","0.5",25,33,25,33,2,1,6,1,5,1,"2.98","-1.37","-1.37","25.6",,,,,
"ST","2025-05-13","86","-1.44","4.95","Woo, Bryan",592450,693433,,"swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","SEA","NYY","S",,,1,0,2025,"1.24","0.34","1.22","2.58",,,,0,4,"Top",,,,,,,3.7968501747496295,-125.14992611289725,-0.022066402705408827,12.20966552871005,26.765207209009816,-28.87397805640161,"4","1.83",,,,"86.1",2565,"6.5",777926,663728,456781,664238,810938,641487,668227,677594,665750,"54.01",,,,,,,,21,2,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",65,"0","-0.049","78.2","8.8",,"0.049",,0,0,"0.5","0.5",25,33,25,33,2,1,6,1,5,1,"2.76","-1.24","-1.24","26.0",32.9657470591243,-20.91884706604487,36.86143044691925,54.306194665692544,45.24362097844322
"ST","2025-05-13","84","-1.46","4.96","Woo, Bryan",592450,693433,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","SEA","NYY","B",,,0,0,2025,"1.29","0.16","1.19","1.96",,,,0,4,"Top",,,,,,,3.604612732648306,-122.34840467088436,-0.8464449044225107,12.142677751762532,24.99898993498243,-30.64971003001091,"4","1.85",,,,"84.5",2485,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.88",,,,,,,,21,1,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",59,"0","0.038",,,,"-0.038",,0,0,"0.5","0.5",25,33,25,33,2,1,6,1,5,1,"3.08","-1.29","-1.29","25.1",,,,,
"FF","2025-05-13","95.3","-1.53","4.97","Woo, Bryan",663757,693433,"field_out","hit_into_play",,,,,2,"Trent Grisham flies out to shortstop J.P. Crawford.","R","L","R","SEA","NYY","X",6,"fly_ball",1,1,2025,"-0.83","1.2","0.1","3.15",,,,2,3,"Top",123.68,123.91,,,,,6.1978950518551486,-138.73001735380646,-1.8651768782571732,-12.119548861691674,30.32049974651076,-16.45740817716927,"3.58","1.63",192,"86.6",56,"96",2203,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.88",0.009,0.008,"0",1,0,0,3,17,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",227,"0.011","-0.244","73.5","7.6",0.009,"0.244","88.0",0,0,"0.543","0.457",25,28,25,29,2,1,6,1,5,1,"1.3","0.83","-0.83","25.6",25.732276843438804,1.1751415203717273,24.995961594157173,36.401668140493484,23.027426762662778
"ST","2025-05-13","85","-1.44","5","Woo, Bryan",663757,693433,,"ball",,,,,14,"Trent Grisham flies out to shortstop J.P. Crawford.","R","L","R","SEA","NYY","B",,,0,1,2025,"0.76","0.34","1.15","1.39",,,,2,3,"Top",,,,,,,4.5778775045827915,-123.8007553757075,-2.8671761629051686,6.845587398165302,24.814540072869633,-28.27735225464408,"3.61","1.72",,,,"85.6",2339,"6.6",777926,663728,456781,664238,810938,641487,668227,677594,665750,"53.86",,,,,,,,17,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",72,"0","0.029",,,,"-0.029",,0,0,"0.543","0.457",25,28,25,29,2,1,6,1,5,1,"2.81","-0.76","0.76","28.3",,,,,
